BBL,borough,zip5,median_household_income,res_unit,eviction_count,hpd_2025_habitability_count,hpd_2025_strict_count,vacate_count,litigation_count,is_aep,lien_amount,water,C,I,dob_violations,winner_score,baseline_score
3043230053,BK,11207,55419.0,6.0,0.0,0.0,0.0,0.0,0.0,False,14045.0,2028.88,221.0,1.0,463.0,159.1,241.77
3053970009,BK,11218,95916.0,5.0,0.0,0.0,0.0,0.0,0.0,False,13786.0,294750.68,0.0,75.0,62.0,42.7,209.75
3042970010,BK,11207,55419.0,6.0,0.0,0.0,0.0,0.0,0.0,False,13751.0,1100445.72,81.0,10.0,50.0,139.4,756.9
3017470033,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,13600.0,0.0,119.0,26.0,49.0,57.2,253.5
3025760024,BK,11222,123963.0,6.0,0.0,0.0,0.0,0.0,0.0,False,13434.0,19293.05,173.0,88.0,56.0,94.2,169.85
3015080069,BK,11233,62034.0,6.0,0.0,0.0,0.0,0.0,0.0,False,13214.0,567516.05,174.0,2.0,1.0,56.1,243.37
1020800137,MN,10031,65067.0,5.0,0.0,0.0,0.0,0.0,0.0,False,12945.0,20561.31,86.0,48.0,122.0,64.6,164.7
3012410005,BK,11216,95000.0,8.0,0.0,0.0,0.0,0.0,0.0,False,12895.0,5697.87,228.0,0.0,35.0,104.4,172.03
3046160062,BK,11212,40060.0,6.0,0.0,0.0,0.0,0.0,0.0,False,12867.0,102396.47,97.0,18.0,93.0,62.7,232.82
3012090072,BK,11216,95000.0,6.0,0.0,0.0,0.0,0.0,0.0,False,11997.0,1041.05,56.0,127.0,585.0,170.8,214.17
4006230041,QN,11106,85573.0,5.0,0.0,0.0,0.0,0.0,0.0,False,11785.0,537033.67,0.0,75.0,13.0,82.7,1144.62
2033760067,BX,10470,81134.0,21.0,0.0,0.0,0.0,0.0,0.0,False,11770.0,509495.52,2.0,14.0,134.0,65.0,246.26
3039550034,BK,11208,59988.0,6.0,0.0,0.0,0.0,0.0,0.0,False,11594.0,46609.18,61.0,42.0,61.0,119.1,341.18
1019110033,MN,10027,64220.0,10.0,0.0,0.0,0.0,0.0,0.0,False,11498.0,1615328.52,120.0,0.0,6.0,76.6,208.12
3011750033,BK,11238,132957.0,6.0,0.0,0.0,0.0,0.0,0.0,False,11461.0,104649.31,136.0,6.0,238.0,99.0,380.44
3032480003,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,11439.0,99563.27,258.0,1.0,78.0,141.5,198.63
3070240138,BK,11224,41449.0,5.0,0.0,0.0,0.0,0.0,0.0,False,11373.0,192450.46,0.0,21.0,518.0,138.1,388.55
3056700047,BK,11219,55685.0,10.0,0.0,0.0,0.0,0.0,0.0,False,10989.0,185674.31,0.0,75.0,148.0,114.3,256.79
1020310001,MN,10024,182614.0,13.0,0.0,0.0,0.0,0.0,0.0,False,10894.0,0.0,48.0,0.0,27.0,12.5,264.14
3016670008,BK,11233,62034.0,6.0,0.0,0.0,0.0,0.0,0.0,False,10805.0,1588424.97,53.0,0.0,101.0,86.5,596.83
3049470030,BK,11226,81084.0,6.0,0.0,0.0,0.0,0.0,0.0,False,10129.0,156163.09,248.0,80.0,358.0,162.0,171.78
3032570044,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,9725.0,34276.9,83.0,1.0,648.0,167.3,397.7
3032010005,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,9619.0,299603.92,30.0,0.0,57.0,75.3,306.67
1004400031,MN,10009,87963.0,12.0,0.0,0.0,0.0,0.0,0.0,False,9388.0,4835.97,174.0,185.0,145.0,173.3,211.68
2032960036,BX,10458,42107.0,11.0,0.0,1.0,0.0,0.0,0.0,False,9359.0,0.0,118.0,0.0,0.0,25.0,299.52
3016210028,BK,11221,85122.0,5.0,0.0,0.0,0.0,0.0,0.0,False,9296.0,171764.64,520.0,0.0,0.0,173.4,345.26
1002850014,MN,10002,46525.0,10.0,0.0,0.0,0.0,0.0,0.0,False,8617.0,0.0,0.0,0.0,326.0,176.1,451.58
3027430037,BK,11211,105183.0,6.0,0.0,0.0,0.0,0.0,0.0,False,8444.0,3923.01,93.0,1.0,0.0,163.7,282.9
2023310006,BX,10451,37111.0,8.0,0.0,0.0,0.0,0.0,0.0,False,8112.0,26404.77,220.0,2.0,18.0,48.5,173.5
1003860001,MN,10009,87963.0,6.0,0.0,0.0,0.0,0.0,0.0,False,7988.0,35919.119999999995,88.0,0.0,184.0,152.8,184.91
3030710001,BK,11206,57280.0,8.0,0.0,1.0,0.0,0.0,0.0,False,7987.0,9903.05,99.0,0.0,174.0,147.9,171.73
4034850043,QN,11385,87365.0,6.0,0.0,0.0,0.0,0.0,0.0,False,7962.0,88391.43000000001,285.0,1.0,58.0,153.5,223.83
3002500013,BK,11201,169285.0,6.0,0.0,0.0,0.0,0.0,0.0,False,7945.0,5955.32,56.0,42.0,428.0,173.8,253.14
3019520040,BK,11238,132957.0,6.0,0.0,0.0,0.0,0.0,0.0,False,7662.0,69444.65,84.0,205.0,10.0,165.4,186.58
1020730062,MN,10031,65067.0,5.0,0.0,0.0,0.0,0.0,0.0,False,7530.0,1663692.36,130.0,0.0,50.0,88.2,1227.78
3013050019,BK,11225,85201.0,8.0,0.0,0.0,0.0,0.0,0.0,False,7325.0,36562.11,176.0,30.0,469.0,180.5,159.13
1005070018,MN,10012,130938.0,12.0,0.0,0.0,0.0,0.0,0.0,False,7300.0,37563.58,30.0,0.0,0.0,51.6,301.22
3004640002,BK,11231,138485.0,6.0,0.0,0.0,0.0,0.0,0.0,False,7106.0,0.0,71.0,12.0,91.0,100.1,182.54
1019140010,MN,10024,182614.0,8.0,0.0,0.0,0.0,0.0,0.0,False,6901.0,0.0,46.0,0.0,0.0,7.4,176.72
3058900056,BK,11209,92656.0,6.0,0.0,0.0,0.0,0.0,0.0,False,6872.0,0.0,0.0,205.0,410.0,159.4,225.71
2026750063,BX,10455,36701.0,6.0,0.0,0.0,0.0,0.0,0.0,False,6854.0,549217.12,0.0,205.0,410.0,182.5,220.36
4012320072,QN,11377,73292.0,6.0,0.0,0.0,0.0,0.0,0.0,False,6819.0,1307026.63,0.0,205.0,0.0,89.5,976.69
4108150030,QN,11423,80870.0,5.0,0.0,0.0,0.0,0.0,0.0,False,6722.0,13392.630000000001,0.0,0.0,187.0,144.1,294.91
3031860047,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,6452.0,0.0,51.0,0.0,0.0,6.4,471.7
3012400073,BK,11216,95000.0,6.0,0.0,0.0,0.0,0.0,0.0,False,6413.0,319382.29,224.0,12.0,262.0,144.9,159.8
3020160058,BK,11238,132957.0,5.0,0.0,0.0,0.0,0.0,0.0,False,6333.0,2590.65,0.0,5.0,684.0,163.2,172.98
1005310015,MN,10012,130938.0,6.0,0.0,0.0,0.0,0.0,0.0,False,6298.0,0.0,0.0,0.0,300.0,76.1,188.16
3020160085,BK,11238,132957.0,5.0,0.0,0.0,0.0,0.0,0.0,False,6166.0,944.8,253.0,25.0,17.0,165.9,515.12
3032190041,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,5955.0,620402.97,53.0,0.0,179.0,128.6,411.98
5001030036,SI,10301,84937.0,5.0,0.0,0.0,0.0,0.0,0.0,False,5928.0,14202.97,123.0,4.0,0.0,32.0,172.19
3041810009,BK,11208,59988.0,6.0,0.0,0.0,0.0,0.0,0.0,False,5914.0,420869.52999999997,27.0,135.0,156.0,90.9,211.08
3011680036,BK,11238,132957.0,8.0,0.0,0.0,0.0,0.0,0.0,False,5715.0,98162.06,117.0,205.0,52.0,150.3,196.02
3033130007,BK,11221,85122.0,6.0,0.0,0.0,0.0,0.0,0.0,False,5590.0,7088.75,0.0,11.0,440.0,169.8,291.2
3030430008,BK,11206,57280.0,5.0,0.0,0.0,0.0,0.0,0.0,False,5487.0,9343.79,31.0,189.0,339.0,165.8,294.91
3020000013,BK,11216,95000.0,5.0,0.0,0.0,0.0,0.0,0.0,False,5431.0,5219.85,36.0,1.0,199.0,79.2,219.11
4096450001,QN,11435,79430.0,5.0,0.0,0.0,0.0,0.0,0.0,False,5388.0,2433.4100000000003,104.0,35.0,507.0,163.1,174.42
3043220002,BK,11207,55419.0,6.0,0.0,0.0,0.0,0.0,0.0,False,5294.0,9365.75,42.0,4.0,420.0,128.4,164.52
3032950020,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,5220.0,0.0,0.0,0.0,42.0,24.8,170.67
1016430052,MN,10029,38308.0,12.0,0.0,0.0,0.0,0.0,0.0,False,5215.0,51657.35,492.0,0.0,72.0,134.2,339.22
1004110004,MN,10002,46525.0,9.0,0.0,0.0,0.0,0.0,0.0,False,5146.0,158534.25,0.0,132.0,33.0,77.2,210.96
2045710040,BX,10467,47806.0,5.0,0.0,0.0,0.0,0.0,0.0,False,5088.0,630240.59,104.0,2.0,0.0,71.9,226.02
3032930069,BK,11221,85122.0,6.0,0.0,0.0,0.0,0.0,0.0,False,5080.0,119017.29,120.0,0.0,240.0,137.0,244.41
3015100054,BK,11233,62034.0,5.0,0.0,0.0,0.0,0.0,0.0,False,5029.0,903876.63,26.0,0.0,39.0,61.0,1230.91
1018900048,MN,10025,109195.0,8.0,0.0,0.0,0.0,0.0,0.0,False,4892.0,188969.62,236.0,0.0,103.0,125.2,165.62
4006300022,QN,11103,92787.0,6.0,0.0,0.0,0.0,0.0,0.0,False,4761.0,7506.49,224.0,17.0,92.0,180.4,208.76
1008010059,MN,10001,123393.0,6.0,0.0,0.0,0.0,0.0,0.0,False,4754.0,18600.91,45.0,0.0,14.0,73.2,182.86
4006310070,QN,11103,92787.0,18.0,0.0,0.0,0.0,0.0,0.0,False,4474.0,1074366.47,54.0,57.0,91.0,80.6,179.06
3012430034,BK,11213,62040.0,5.0,0.0,0.0,0.0,0.0,0.0,False,4313.0,134061.54,266.0,205.0,21.0,169.9,303.5
4101660023,QN,11433,71177.0,6.0,0.0,0.0,0.0,0.0,0.0,False,4171.0,197253.46000000002,249.0,0.0,207.0,131.6,351.94
3012370056,BK,11213,62040.0,6.0,0.0,0.0,0.0,0.0,0.0,False,4084.0,181239.13,35.0,3.0,268.0,85.8,223.58
3010900037,BK,11215,180773.0,8.0,0.0,0.0,0.0,0.0,0.0,False,4047.0,7273.1,169.0,18.0,26.0,183.7,247.68
4003310001,QN,11106,85573.0,6.0,0.0,0.0,0.0,0.0,0.0,False,4042.0,379850.11,76.0,170.0,32.0,126.1,376.96
4008420030,QN,11105,100306.0,13.0,0.0,0.0,0.0,0.0,0.0,False,3999.0,528425.71,105.0,0.0,22.0,96.1,248.96
1018280058,MN,10026,74140.0,8.0,0.0,0.0,0.0,0.0,0.0,False,3902.0,228413.41,52.0,79.0,569.0,169.7,178.57
3067380074,BK,11230,69522.0,5.0,0.0,0.0,0.0,0.0,0.0,False,3885.0,14841.98,26.0,132.0,39.0,109.4,164.29
3018940017,BK,11205,86753.0,9.0,0.0,0.0,0.0,0.0,0.0,False,3883.0,373276.61,3.0,0.0,479.0,142.6,538.24
3048190072,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,3756.0,0.0,50.0,0.0,144.0,52.0,190.41
2037760034,BX,10472,43125.0,6.0,0.0,0.0,0.0,0.0,0.0,False,3595.0,14970.130000000001,196.0,2.0,256.0,132.1,191.65
3025580080,BK,11222,123963.0,6.0,0.0,0.0,0.0,0.0,0.0,False,3491.0,2058.21,168.0,0.0,436.0,184.5,220.82
3022400045,BK,11206,57280.0,6.0,0.0,0.0,0.0,0.0,0.0,False,3472.0,34894.32,0.0,205.0,556.0,175.8,183.71
1004820041,MN,10013,159474.0,6.0,0.0,0.0,0.0,0.0,0.0,False,3308.0,526.74,0.0,0.0,557.0,159.0,201.84
1004470007,MN,10003,153750.0,6.0,0.0,0.0,0.0,0.0,0.0,False,3271.0,110736.34999999999,39.0,0.0,29.0,38.1,326.16
3041360033,BK,11208,59988.0,5.0,0.0,0.0,0.0,0.0,0.0,False,3111.0,80653.33,0.0,205.0,156.0,159.3,179.57
1019540016,MN,10027,64220.0,10.0,0.0,0.0,0.0,0.0,0.0,False,3106.0,34068.89,108.0,3.0,24.0,85.0,204.85
4001930008,QN,11104,84716.0,6.0,0.0,0.0,0.0,0.0,0.0,False,3089.0,317197.66000000003,30.0,45.0,184.0,152.7,161.43
3033090017,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,3072.0,14126.15,342.0,1.0,500.0,183.5,216.51
3057670046,BK,11219,55685.0,5.0,0.0,0.0,0.0,0.0,0.0,False,3065.0,13296.09,183.0,36.0,134.0,93.9,273.8
1018920012,MN,10025,109195.0,13.0,0.0,0.0,0.0,0.0,0.0,False,2997.0,245599.08000000002,650.0,1.0,9.0,178.4,165.54
3008300056,BK,11220,64201.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2959.0,112345.3,0.0,205.0,325.0,140.2,194.38
3014930030,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2944.0,0.0,58.0,0.0,1.0,7.9,346.56
4092920014,QN,11418,84927.0,5.0,0.0,0.0,0.0,0.0,0.0,False,2918.0,377906.49,47.0,172.0,0.0,71.0,180.37
4034360057,QN,11385,87365.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2814.0,20456.2,26.0,28.0,351.0,156.9,170.79
3010520079,BK,11215,180773.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2795.0,18856.04,268.0,3.0,54.0,109.1,160.04
1008580017,MN,10024,182614.0,7.0,0.0,0.0,0.0,0.0,0.0,False,2736.0,110296.18000000001,12.0,0.0,66.0,44.9,275.17
1001990005,MN,10013,159474.0,15.0,0.0,0.0,0.0,0.0,0.0,False,2734.0,45716.73,83.0,0.0,134.0,87.9,382.47
1019370037,MN,10024,182614.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2724.0,0.0,74.0,0.0,0.0,12.1,223.26
3012510069,BK,11213,62040.0,9.0,0.0,0.0,0.0,0.0,0.0,False,2626.0,48912.4,0.0,205.0,345.0,122.3,162.46
3034350032,BK,11207,55419.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2537.0,299578.4,10.0,0.0,42.0,29.8,154.67
3032800003,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2456.0,0.0,196.0,1.0,408.0,174.3,169.3
3002750016,BK,11201,169285.0,5.0,0.0,0.0,0.0,0.0,0.0,False,2310.0,118797.18000000001,0.0,38.0,572.0,163.2,312.68
3038680022,BK,11212,40060.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2250.0,23433.76,197.0,0.0,0.0,59.0,199.52
3012620034,BK,11216,95000.0,5.0,0.0,0.0,0.0,0.0,0.0,False,2248.0,3521.28,26.0,153.0,312.0,138.2,186.09
3034360005,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2237.0,36475.759999999995,181.0,2.0,242.0,95.1,299.28
3031580046,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2196.0,190801.94,133.0,0.0,268.0,123.4,155.77
3009150001,BK,11232,87517.0,5.0,0.0,0.0,0.0,0.0,0.0,False,2134.0,1795552.33,10.0,52.0,334.0,160.1,1380.32
3042220019,BK,11208,59988.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2119.0,188526.09,112.0,172.0,267.0,149.3,226.14
3016640005,BK,11216,95000.0,8.0,0.0,0.0,0.0,0.0,0.0,False,2074.0,22613.29,81.0,0.0,17.0,39.2,206.78
1003940037,MN,10009,87963.0,9.0,0.0,0.0,0.0,0.0,0.0,False,2057.0,102667.69,80.0,2.0,2.0,132.0,413.04
3039540014,BK,11208,59988.0,6.0,0.0,0.0,0.0,0.0,0.0,False,2001.0,36560.44,0.0,59.0,481.0,148.6,170.49
1010550043,MN,10036,100225.0,11.0,0.0,0.0,0.0,0.0,0.0,False,1909.0,254771.38,0.0,23.0,26.0,39.4,166.83
3032110027,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1856.0,6912.37,62.0,7.0,475.0,129.2,183.36
3008580069,BK,11220,64201.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1745.0,6995.7300000000005,191.0,2.0,9.0,32.4,261.36
4034710062,QN,11385,87365.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1702.0,18077.65,110.0,3.0,196.0,165.9,168.77
3019410015,BK,11205,86753.0,8.0,0.0,0.0,0.0,0.0,0.0,False,1659.0,92530.45,143.0,3.0,329.0,173.9,181.58
1013450001,MN,10022,171038.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1654.0,72075.51,189.0,0.0,82.0,118.7,301.06
3030370021,BK,11206,57280.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1536.0,499638.61,169.0,10.0,30.0,48.9,210.62
1008180005,MN,10011,146571.0,9.0,0.0,0.0,0.0,0.0,0.0,False,1428.0,32802.95,0.0,53.0,540.0,149.5,254.66
1002020023,MN,10013,159474.0,7.0,0.0,0.0,0.0,0.0,0.0,False,1425.0,107020.31,28.0,179.0,219.0,151.7,167.09
3031360021,BK,11206,57280.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1425.0,3.0,0.0,0.0,527.0,124.0,194.69
4088410145,QN,11421,89439.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1404.0,20109.93,0.0,29.0,559.0,160.7,260.27
1019600066,MN,10030,42738.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1339.0,6242.24,104.0,205.0,286.0,180.9,187.62
1016340021,MN,10029,38308.0,9.0,0.0,0.0,0.0,0.0,0.0,False,1250.0,0.0,56.0,227.0,441.0,173.3,758.09
3020890066,BK,11205,86753.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1235.0,58134.75,28.0,2.0,290.0,105.9,156.58
4091810034,QN,11418,84927.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1221.0,29422.18,31.0,6.0,0.0,15.0,161.08
3033090004,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1221.0,24894.9,290.0,9.0,65.0,179.8,229.8
3023000014,BK,11237,82570.0,8.0,0.0,0.0,0.0,0.0,0.0,False,1203.0,0.0,0.0,0.0,85.0,43.3,208.08
4017390021,QN,11368,71798.0,7.0,0.0,0.0,0.0,0.0,0.0,False,1197.0,970400.53,312.0,7.0,169.0,138.2,639.36
3032530018,BK,11221,85122.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1185.0,1178.6499999999999,63.0,16.0,446.0,162.1,179.3
3007000012,BK,11232,87517.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1157.0,0.0,0.0,2.0,130.0,67.0,489.61
3032260022,BK,11221,85122.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1147.0,60338.55,78.0,2.0,434.0,148.6,183.55
3020170051,BK,11216,95000.0,7.0,0.0,0.0,0.0,0.0,0.0,False,1140.0,57148.25,109.0,0.0,559.0,172.0,289.29
3031190036,BK,11206,57280.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1076.0,11237.99,171.0,0.0,113.0,78.0,165.35
3019820032,BK,11238,132957.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1066.0,712085.38,0.0,75.0,377.0,154.1,179.28
3017430011,BK,11206,57280.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1064.0,14292.7,90.0,0.0,0.0,26.7,154.02
3029120027,BK,11211,105183.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1056.0,73034.08,0.0,14.0,475.0,145.7,196.18
3030420024,BK,11237,82570.0,8.0,0.0,0.0,0.0,0.0,0.0,False,960.0,0.0,84.0,0.0,3.0,12.1,633.68
1015290024,MN,10028,168125.0,6.0,0.0,0.0,0.0,0.0,0.0,False,943.0,1538289.73,0.0,1.0,0.0,52.1,2806.1
1009030032,MN,10010,156127.0,6.0,0.0,0.0,0.0,0.0,0.0,False,939.0,28080.09,252.0,0.0,261.0,180.7,347.44
3034300040,BK,11207,55419.0,6.0,0.0,0.0,0.0,0.0,0.0,False,934.0,169087.61,30.0,0.0,32.0,41.2,241.64
1003780033,MN,10009,87963.0,6.0,0.0,0.0,0.0,0.0,0.0,False,930.0,849214.95,0.0,2.0,78.0,61.7,274.18
1015830001,MN,10028,168125.0,11.0,0.0,0.0,0.0,0.0,0.0,False,912.0,751385.02,5.0,7.0,46.0,53.7,180.11
1009050059,MN,10010,156127.0,22.0,0.0,0.0,0.0,0.0,0.0,False,890.0,480589.85000000003,145.0,1.0,71.0,76.7,171.97
1016030034,MN,10029,38308.0,24.0,0.0,0.0,0.0,0.0,0.0,False,830.0,768283.62,17.0,0.0,4.0,31.5,441.79
3056860042,BK,11220,64201.0,6.0,0.0,0.0,0.0,0.0,0.0,False,828.0,190066.25,0.0,49.0,236.0,81.8,165.41
1017210128,MN,10024,182614.0,11.0,0.0,0.0,0.0,0.0,0.0,False,826.0,8190.47,198.0,0.0,225.0,130.7,389.58
3011500006,BK,11217,158314.0,5.0,0.0,0.0,0.0,0.0,0.0,False,749.0,7457.67,52.0,29.0,258.0,157.5,202.25
1013880017,MN,10021,156712.0,6.0,0.0,0.0,0.0,0.0,0.0,False,746.0,0.23,0.0,2.0,738.0,175.7,274.72
1012190001,MN,10024,182614.0,158.0,0.0,0.0,0.0,0.0,0.0,False,744.0,638685.71,0.0,0.0,44.0,45.5,158.69
1013970115,MN,10065,160938.0,5.0,0.0,0.0,0.0,0.0,0.0,False,729.0,4334.55,52.0,2.0,500.0,149.9,199.71
3020960058,BK,11217,158314.0,5.0,0.0,0.0,0.0,0.0,0.0,False,715.0,53584.26,286.0,101.0,0.0,147.9,179.4
3023260002,BK,11249,121400.0,6.0,0.0,0.0,0.0,0.0,0.0,False,705.0,149304.41999999998,2.0,11.0,2.0,15.7,166.55
1017500052,MN,10035,40556.0,5.0,0.0,0.0,0.0,0.0,0.0,False,694.0,0.0,26.0,2.0,196.0,163.5,988.48
1002760008,MN,10002,46525.0,6.0,0.0,0.0,0.0,0.0,0.0,False,692.0,35443.03,727.0,0.0,112.0,171.3,239.2
1020800122,MN,10031,65067.0,10.0,0.0,0.0,0.0,0.0,0.0,False,654.0,3348.77,18.0,0.0,51.0,83.5,159.91
3002340033,BK,11201,169285.0,7.0,0.0,0.0,0.0,0.0,0.0,False,648.0,7564.59,28.0,76.0,358.0,172.8,191.37
1021740099,MN,10040,64022.0,5.0,0.0,0.0,0.0,0.0,0.0,False,601.0,24332.53,81.0,0.0,369.0,184.3,183.62
1001410016,MN,10013,159474.0,8.0,0.0,1.0,0.0,0.0,0.0,False,600.0,0.0,64.0,0.0,133.0,110.3,347.05
3066710038,BK,11223,63950.0,6.0,0.0,0.0,0.0,0.0,0.0,False,540.0,7995.9,173.0,80.0,334.0,146.5,403.44
3019720019,BK,11238,132957.0,7.0,0.0,0.0,0.0,0.0,0.0,False,512.0,12163.51,0.0,179.0,144.0,173.2,233.3
3056050023,BK,11219,55685.0,6.0,0.0,0.0,0.0,0.0,0.0,False,493.0,1396.05,0.0,179.0,182.0,119.6,201.84
3033190012,BK,11237,82570.0,6.0,0.0,0.0,0.0,0.0,0.0,False,476.0,1781.0900000000001,70.0,1.0,39.0,47.3,166.55
3010560057,BK,11215,180773.0,6.0,0.0,0.0,0.0,0.0,0.0,False,463.0,201059.34,31.0,47.0,302.0,161.2,211.23
3046600041,BK,11203,68028.0,6.0,0.0,0.0,0.0,0.0,0.0,False,459.0,293997.8,0.0,24.0,280.0,138.9,170.3
4094080034,QN,11416,85544.0,5.0,0.0,0.0,0.0,0.0,0.0,False,455.0,10278.2,78.0,122.0,376.0,171.0,184.98
3028310035,BK,11222,123963.0,11.0,0.0,0.0,0.0,0.0,0.0,False,440.0,921663.13,75.0,9.0,0.0,101.5,307.87
4015140017,QN,11373,71470.0,6.0,0.0,0.0,0.0,0.0,0.0,False,386.0,7109.58,83.0,2.0,144.0,74.5,164.33
4008090032,QN,11105,100306.0,5.0,0.0,0.0,0.0,0.0,0.0,False,364.0,232238.39,52.0,13.0,244.0,83.7,154.24
1020760036,MN,10031,65067.0,8.0,0.0,0.0,0.0,0.0,0.0,False,351.0,1015915.4,140.0,1.0,299.0,184.2,994.29
1012460046,MN,10024,182614.0,20.0,0.0,0.0,0.0,0.0,0.0,False,347.0,40715.53,76.0,0.0,165.0,127.6,201.08
3016480013,BK,11237,82570.0,8.0,0.0,0.0,0.0,0.0,0.0,False,338.0,0.0,78.0,0.0,0.0,9.9,882.0
3067580085,BK,11230,69522.0,6.0,0.0,0.0,0.0,0.0,0.0,False,338.0,15780.53,196.0,101.0,382.0,166.0,220.97
3086740014,BK,11235,61689.0,6.0,0.0,0.0,0.0,0.0,0.0,False,326.0,11.969999999999999,171.0,1.0,78.0,82.7,154.02
3026860040,BK,11222,123963.0,6.0,0.0,0.0,0.0,0.0,0.0,False,325.0,12801.73,6.0,0.0,728.0,182.8,208.61
3018440064,BK,11216,95000.0,6.0,0.0,0.0,0.0,0.0,0.0,False,324.0,125657.29,57.0,0.0,384.0,113.0,186.58
3004720019,BK,11231,138485.0,6.0,0.0,0.0,0.0,0.0,0.0,False,320.0,2887.33,1.0,0.0,663.0,165.7,177.05
3018310042,BK,11221,85122.0,8.0,0.0,0.0,0.0,0.0,0.0,False,312.0,231230.13,521.0,91.0,1.0,165.7,155.18
3031730010,BK,11206,57280.0,6.0,0.0,0.0,0.0,0.0,0.0,False,309.0,32239.07,20.0,0.0,265.0,88.4,313.62
3016500066,BK,11221,85122.0,6.0,0.0,0.0,0.0,0.0,0.0,False,289.0,36772.62,41.0,35.0,556.0,150.1,164.86
1004350024,MN,10009,87963.0,10.0,0.0,0.0,0.0,0.0,0.0,False,286.0,549592.36,0.0,2.0,60.0,47.1,173.16
3016820010,BK,11233,62034.0,5.0,0.0,0.0,0.0,0.0,0.0,False,286.0,1901.48,26.0,89.0,546.0,159.8,192.2
1019260034,MN,10024,182614.0,18.0,0.0,0.0,0.0,0.0,0.0,False,268.0,0.0,45.0,0.0,0.0,10.4,231.84
3010910007,BK,11215,180773.0,8.0,0.0,0.0,0.0,0.0,0.0,False,263.0,14880.71,203.0,0.0,26.0,49.0,444.02
3026840032,BK,11222,123963.0,7.0,0.0,0.0,0.0,0.0,0.0,False,230.0,659962.77,7.0,1.0,4.0,32.3,604.94
1004540046,MN,10003,153750.0,6.0,0.0,0.0,0.0,0.0,0.0,False,225.0,355051.54,162.0,0.0,293.0,183.4,581.3
1010860029,MN,10019,121835.0,8.0,0.0,0.0,0.0,0.0,0.0,False,220.0,858940.55,119.0,2.0,32.0,129.0,735.04
1008890030,MN,10016,153065.0,6.0,0.0,0.0,0.0,0.0,0.0,False,213.0,38929.72,34.0,0.0,416.0,129.8,170.92
1004870001,MN,10013,159474.0,8.0,0.0,0.0,0.0,0.0,0.0,False,201.0,18349.47,27.0,2.0,575.0,156.6,209.34
3016480012,BK,11237,82570.0,8.0,0.0,0.0,0.0,0.0,0.0,False,191.0,0.0,116.0,0.0,0.0,14.6,933.12
1015400028,MN,10128,148705.0,12.0,0.0,0.0,0.0,0.0,0.0,False,190.0,529255.75,20.0,0.0,0.0,34.5,212.46
1011630042,MN,10024,182614.0,19.0,0.0,0.0,0.0,0.0,0.0,False,175.0,948806.49,4.0,0.0,23.0,39.1,1276.63
3021690009,BK,11211,105183.0,6.0,0.0,0.0,0.0,0.0,0.0,False,169.0,390190.51,0.0,41.0,0.0,81.7,175.5
1015450050,MN,10024,182614.0,8.0,0.0,0.0,0.0,0.0,0.0,False,140.0,658.33,296.0,16.0,228.0,164.6,300.34
3074410340,BK,11235,61689.0,5.0,0.0,0.0,0.0,0.0,0.0,False,138.0,4681.99,77.0,179.0,323.0,161.6,253.5
